Folder,Folder Title,Identifier ,City/Town ,Survey Title,Document Form / Genre,Date,Date Statement,Date Year,Surveyor,Publisher,Property Owner,Neighbors,Scale,Latitude,Longitude,Streets,Notes,Background Notes,Related Registry Documents,No. of Sheets,Panels / Pieces,Sides,Dimensions (in.),Material Type,Condition Notes,Extent,,,,,,,,,,,,,,,,,,,
24,Massachusetts - Somerville  - Tyngsboro,Severy_Tewksbury-002,"Tewksbury, MA","Charles Everett Terrace, North Billerica & Tewksury",Survey,1912-12-01,12/1/1912,1912,"George H. Weatherbee, Jr. C.E.",,C.E. Blanchard,,1 in = 60 ft,42.600482,-71.262447,"10 Lincoln and surrounding lots; ""highway""; encompasses Adams; Jefferson; Madison; Munroe; Harrison & Van Buren.  ",Subdivision plan with 740 lots.,"See Tewksbury-003.   See other developments with same street names as well as adjacent locations in Billerica.   May have been used as prototype for 1928 subdivision plan done by Bellamy for ""Orchard Heights,"" which had over 1,000 lots and references plan for Mechanics Park, done in 1913 by John H. McClintock. Weatherbee was active c. 1900 in many local projects, worked with Frederick Olmstead, was member of Massachusetts Society of Civil Engineers, offices in Boston and Braintree.",Northern Middlesex Plan Bk/Pg: 52/19; Plan Bk/Pg: 31/1,1,,1,26 x 37,Blueprint,Backed. Tears. Very faint print.,"1 sheet, blueprint on backing, 26 x 37",,,,,,,,,,,,,,,,,,,
24,Massachusetts - Somerville  - Tyngsboro,Severy_Tewksbury-003,"Tewksbury, MA","Charles Everett Terrace, North Billerica & Tewksury",Survey,1912-12-01,12/1/1912,1912,"George H. Weatherbee, Jr. C.E.",,C.E. Blanchard,,1 in = 60 ft,42.600482,-71.262447,"10 Lincoln and surrounding lots; ""highway""; encompasses Adams; Jefferson; Madison; Munroe; Harrison & Van Buren.  ",Subdivision plan with 740 lots.,See Tewksbury-002.  ,Northern Middlesex Plan Bk/Pg: 52/19; Plan Bk/Pg: 31/1,1,,1,26 x 37,Brownline print,"Brownline version, cut or torn into smaller sections, and contained in folded piece of white paper.",,,,,,,,,,,,,,,,,,,,
24,Massachusetts - Somerville  - Tyngsboro,Severy_Tyngsboro-001,"Tyngsboro, MA","Plan of lot in Tyngsboro, Mass.",Survey,1939-03-08,3/8/1939,1939,Robert B. Bellamy,,,"Hattie E. Worcester, E.S.L. Swallow",1 in = 8 ft,42.678696,-71.430056,Kendall Road (formerly Hollis Street in old Deed),Lot plan showing right of way.,Precise lot is unknown. Deed in Middlesex Registry Plans but no owner named.,Northern Middlesex Unindexed Bk/Pg: 62/6; doc# 626,1,,1,18 x 14,Blueprint,,"1 sheet, blueprint, 18 x 14",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Wakefield-001-A,"Wakefield, MA","Crystal Lake Terraces, Wakefield, MA",Survey,,Not Dated,,Walter C. Stevens and A.C. Quimby,,,,1 in = 60 ft,42.485331,-71.074024,Forest Street,"Schematic subdivision plan with 200 lots, some numbered, and measurements.   Notations for Geneva Avenue and Electric R.R. (probably Haverhill Line). ",See verso and Wakefield-002 for finished version.,,1,,2,41 x 19,Kraft paper,Torn edge.  Partially taped.,"1 sheet, kraft paper, approx. 41 x 19",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Wakefield-001-B,"Wakefield, MA","Crystal Lake, Wakefield, MA",Survey,,,,[Walter C. Stevens and A.C. Quimby],,,,1 in = 60 ft,42.485331,-71.074024,Forest Street,Schematic drawing with measurements and lot numbering.,See verso and Wakefield-002 for finished version.,,1,,2,41 x 19,Kraft paper,Torn edge.  Partially taped.,"1 sheet, kraft paper, approx. 41 x 19",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Wakefield-002,"Wakefield, MA","Plan of ""Crystal Lake Terraces"" Wakefield",Survey,1916-10-01,10/1/1916,1916,Walter C. Stevens and A.C. Quimby,,,,1 in = 80 ft,42.485331,-71.074024,Forest Street; Lakeside Terrace; Crystal Lake,Subdivision plan showing 284 lots with new streets. Verso shows Quimby's Melrose address.,"See  Wakefield-001. See 1906 Middlesex County Walker Atlas for pre-1916 owners and layout. Surveyor Walter C. Stevens, C.E. has office in Melrose.",,1,,1,24 x 15,Blueprint,,"1 sheet, blueprint, 24 x 15 in",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-001,"Walpole, MA","Part of Main Street, Walpole",Survey,1897,1897,1897,[Frederic Endicott],,,,1 in = 50 ft,42.145494,-71.250753,Main Street between Common and East Streets.  ,"Schematic ink drawing, shows town hall and front sections of buildings on lots. . Notation on verso: 241-P20.","Main Street probably now is Common Street per 1894 Sanborn Map.  Endicott filed a similar survey of Main Street between East and Kendall, done for widening of street",Norfolk Bk/Pg: 26-1174  (Plan #1900-117,1,,1,40 x 15,Kraft paper,Conserved 2014. ,"1 sheet, 40 x 15 in.",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-002-A,"Walpole, MA",Mrs. William W. Rhoades Land at East Walpole,Survey,1891,Not Dated,1891,[Frederic Endicott and others],,Mrs. William W. Rhoades,,,42.160199,-71.215016,Union Street; Rhoades Avenue; Washington Street; Wolcott Avenue,"Schematic survey with layout of proposed road. Note says ""surveyed by Robert ? Streets put in by me.""",See verso. May refer to house owned by Deacon William Rhoades at 62 Union Street.  May draw upon 1891 survey by Endicott and Edm. Grover for Adeline Rhoades that was used for a 1906 subdivision plan done by Edm. Grover. ,Norfolk Bk/Pg: 45-2142  (Plan #:1906-2142),1,,2,36 x 18,Kraft paper,Torn edges.,"1 sheet, kraft paper, approx. 36 x 18",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-002-B,"Walpole, MA",[Mrs. W. Rhoades Estate. E. Walpole (for Union Street widening),Survey,,Not Dated,,[Frederic Endicott and others],,Estate of Mrs. William W. Rhoades,,,42.161798,-71.213074,Union Street,Rough sketch showing outlines of roads with calculations.,Rhoades subdivided land through many recorded transactions between 1890s and 1900s. See Norfolk Registry for plans done for Rhoades by Edm. Grover.,Norfolk Bk/Pg: 45-2142  (Plan #:1906-2142); Bk/Pg: 349/174 (Plan # D0891-280) ,1,,2,36 x 18,Kraft paper,Torn edges.,"1 sheet, kraft paper, approx. 36 x 18",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-003-A,"Walpole, MA",[Part of J? ? Land 1907 / Contains part of S. J. Carpenter land 1908 / Washington St. Walpole for Alan Morse 1908]  ,Survey,1907-01-01,1/1/1907,1907,[Frederic Endicott],,S. J. Carpenter; Alan Morse,,1 in = 40 ft,42.1584517,-71.2190284,Washington Street,"Shows lots at street intersection with contours and notations. Notations: ""653, 654, 655/P. 51; Contours S. J. Carpenter land W. Part 1908; Washington Street, Walpole for Abner Morse Case 1908"" ",1888 Norfolk Atlas shows Morse Estate at East and Washington Streets. Various plans in Registry show various Morse families had land between East and Washington Streets.,,1,,2,39 x 22,Kraft paper,,"1 sheet, 39 x 22",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-003-B,,[S. J. Carpenter Lot],Survey,1907,,1907,[Frederic Endicott],,,,1 in = 40 ft,,,,Grid showing contours measurements. Notation: Partial plan Trowel Works Land 1907.,Notation indicates Monument Street but a street by that name does not exist in Walpole.,,1,,2,39 x 22,Kraft paper,,"1 sheet, 39 x 22",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-004-A,"Walpole, MA",{Untitled - Main Street],Survey,1899-01-01,1/1/1899,1899,[Frederic Endicott],,,,,42.150165,-71.249924,Washington (Route 1A) near Kendall going towards Foxboro,Preliminary drawing showing road layout with measurements and reference points. Verso shows preliminary notations for River Street at Hyde Park.,"Location determined by references to Kendall and Main Street, cemetery. ",,1,"2 panels, folded and taped.",2,55 x 12,Kraft paper,,"1 sheet, folded, 55 x 12 (2 panels, taped together)",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-004-B,,,,,,,,,,,,,,,"Preliminary sketches of rods, river center, meadow.  Note says: Main Street, Foxboro, River Street, Hyde Park.",,,1,"2 panels, folded and taped.",2,55 x 12,Kraft paper,,"1 sheet, folded, 55 x 12 (2 panels, taped together)",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-005-A,"Walpole, MA",F. W. Bird Land at E. Walpole,Survey,1887,[1887],,[Frederic Endicott],,F.W. Bird.,,1 in = 40 ft,42.15320834,-71.21705339,Frances William Bird Park,Schematic showing lot near pond. Notation for Road to Canton.,May be preliminary for 3-lot plan Endicott did for Bird in 1885. A park in East Walpole is named for Frances W. Bird; the park is run by Trustees of Reservations and was endowed by Charles and Anna Bird.,Norfolk Plan #D0573-18 (Plan #:1995-854),1,,2,24 x 19,Kraft paper,,,,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-005-B,,[F. W. Ryder & Co. Land],Survey,1884,[1884],,[Frederic Endicott],,F. W. Ryder,,1 in = 100 ft,,,,"Plan with 3 lots off of a road. Note by R.B.B. ""March 20, 1932. This tract is in Plan of Blue Hll Reservation filed p. 2""","Per Norfolk Registry, Endicott did a 1884 plan for Ryder for land in Canton. ",Norfolk Plan D0555-634,1,,2,24 x 19,Kraft paper,Sheet is partially torn.  ,,,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-006-A,"Walpole, MA",Bird & Fischer Right of Way,Survey,1876,1876,1876,Frederic Endicott,,Ellen E. Bird.  ,Minna Fischer. Willard Hartshorn.,1 in = 2 rods (33 ft),42.15923,-71.232844,,"Survey showing lot with house, barn, and other structures.", The Birds were major landowners and paper mill owners in 19th Century Walpole. See other Bird surveys in Bellamy Collection.  Location inferred from Registry Documents.,Norfolk Deed Bk/Pg: 413-173; Bk/Pg: 8-317  (Plan #1880-317),1,,2,24 x 16,Kraft paper,Sheet has misc. torn paper attached to contain additional measurements.,"1 sheet,,approx. 24 x 16 in.",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Walpole-006-B,"Scituate, MA",George F. Sumners Rock Island,Survey,1876,1876,1876,Frederic Endicott,,George F. Sumners,Bird; Fischer,1 in = 50 ft,42.24460318,-70.76857963,,Plan of 2 lots outlined by chains.,"Land court document #400, Cert. 276, involves transaction by Maria T. Sumner, wife of George F. Sumner, for land on Great Rock Island and Little Rock Island and references plan by Endicott filed in 1911.  The Sumners were involved in numerous transactions in Scituate, including what is now Great Rock Island and Little Rock Island, located off of Glades Road. Right of way has been an ongoing issue.","Plymouth LC Certificate # 122328; LC Doc. #400, Certificate  276",1,,2,24 x 16,Kraft paper,Sheet has misc. torn paper attached to contain additional measurements.,"1 sheet,,approx. 24 x 16 in.",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Waltham-001-A,"Waltham, MA","Telephone Building, Waltham, MA",Survey,1946-08-08,8/8/1946,1946,Robert B. Bellamy,,"[Telephone Company, Waltham]",,1 in = 8 ft,42.377626,-71.239036,Spring Street near Main St.,"Schematic lot plan showing footprint of building with stairs.  Note references Whitman & Howard Plan; Andrews, Jones, Briscoe Architects.","Portions of property was conveyed to New England Telephone in 1957. The current building was built in 1955. References Andrews, Jones, Biscoe & Goodell, architects, a Boston-area architecture firm operating in the first half of the 20th century primarily. https://content.aia.org/sites/default/files/2018-09/AndrewsJonesBiscoeGoodell_roster.pdf.   Building shown on 1950 Sanborn maps of Waltham.  ",,1,,2,20 x 20,Manila paper,Lower right-hand corner torn off. Partially taped.,"1 sheet, 20 x 20",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Waltham-001-B,,Mary E. Deans,Survey,1947-06-10,6/10/1947,1947,,,Mary E. Deans,,1 in= 20 ft,,,Pleasant Street. ,Very schematic lot plan in unspecified location.,,,1,,2,20 x 20,Manila paper,Lower right-hand corner torn off. Partially taped.,"1 sheet, 20 x 20",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Wareham-001,"Wareham, MA",Plan of Onset Mass. Property of George Lang Made for Land Court Registration,Survey,1925-11-14,11/14/1925,1925,Robert B. Bellamy,,George Lang,Charles Fernald; Mrs. Clarence White,1 in = 8 ft,41.74285593,-70.660654,Bordered by Onset Avenue; Pleasant Avenue; Sixth St.,Plan showing lot with outline of frame building.  Note says plan shows 11-50 foot lots on Pleasant Street between Sixth St. and Onset Avenue.,"Onset is a Census-designated section of Wareham, MA with a special history. Lang did various transactions in Wareham in early 20th century.  Lot may be 12 8th Street. Plymouth Registry shows 1876 and 1878 plans of Onset Grove Association Lots (https://www.plymouthdeeds.org/home/pages/special-record-collection) Plan Bk 1, page 58); Plymouth County Atlas, plate 34A.  Aerial map: http://hdl.loc.gov/loc.gmd/g3764w.pm003270  Plan in Leventhal collection:  https://collections.leventhalmap.org/search/commonwealth:8336h3323",Plymouth LC Certificates 621 and 744,1,,1,18 x 24,Blueprint,Mottled print.,"1 sheet, blueprint; 18 x 24 in",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Watertown-001,"Watertown, MA","L.D. Griswold's Lots, Waverly Avenue, Watertown",Survey,1925-05-20,5/20/1925,1925,[Robert B. Bellamy],,Loomis D. Griswold,,1 in = 40 ft,42.37476157,-71.18896528,155 Waverly and adjacent lots. Palfrey,"Sketch of house on lot at Radcliffe Street. Per 1898 Map of Watertown, part of or abutted.  Note says ""plan made May 20, 1925; Survey made May 16, 1925. Note book No 14.""", May be preliminary for Watertown Gardens (see Watertown-002). ,,1,,1,21 x 16,Kraft paper,Backed,"1 sheet, 21 x 16, backed",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Watertown-002-A,"Watertown, MA","[Untitled survey of land between Gertrude St., Loomis Ave., Bradshaw St., and Waverly Ave., Watertown ",Survey,1919,Not Dated,[1919],[Robert B. Bellamy],,[Loomis D. Griswold],,1 in = 20 ft,42.376685,-71.188339,Gertrude St.; Loomis Ave.; Bradshaw St.; and Waverly Ave. ,"Preliminary sketch. Notation: ""N.B. 71 sheets 13; 16-20. Computing 84 sheets 28.""  ","Watertown-004. Middlesex Registry of Deeds Court Case Plan 10515 (dtd 1925) shows Loomis Griswold as owner of plot at corner of Bradshaw & Loomis.  Document Bk/Pg 8400/376 refers to Lots 381 and 382 on plan: ""Watertown Gardens, Watertown, Mass. Property of L.D. Griswold Land Co. by Robert Bellamy, C.E. Dtd May 12, 1919.""",Southern Middlesex LC Plan Court Case #10515  (Bk/Pg: 115/545),1,,2,24 x 21,Kraft paper,Partially taped.,"1 sheet, approx. 24 x 21 in.",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Watertown-002-B,,McBeth Land ,Survey,,,,[Robert B. Bellamy],,McBeth,,1 in= 20 ft,,,High Street,"Preliminary drawing of lot at High Street.  Notation: N.B. 72, C. 72-24. Scale 20",Location unclear.,,1,,2,24 x 21,Kraft paper,,"1 sheet, approx. 24 x 21 in.",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Watertown-003,"Watertown, MA",Plan of Property and Dwellings of the Aetna Mills in Watertown Mass,Survey,,Not Dated,,Henry Bailey Alden; John N. McClintock,,Aetna Mills,,1 in = 20 ft,42.3663066,-71.20506966,Stanley Avenue; Pleasant; Waltham Street; Bridge Street; Charles River (MDC),Development of 63 lots with new streets. Decorative border.," Aetna Mills owned land from 1862; building converted to offices c. 1900s.  One building built in 1907. Henry Bailey Alden (1862-1939) was noted Boston architect, who did Endicott Estate in Dedham.  Per 1898 Stadley Watertown Atlas (https://www.digitalcommonwealth.org/search/commonwealth:rf55zd447) and 1911 Sanborn Maps, Aetna in 1898 Map of Watertown has lots on both sides of Pleasant between Bridge Street and Stanley.",,1,,1,38 x 25,Blueprint,Paper tears easily.,1 sheet : blueprint ; 38 x 25 in.,,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Watertown-004,"Watertown, MA","Plan of Land in Watertown, Mass. Made for Land Court Registration",Survey,1947-06-20,6/20/1947,1947,Robert B. Bellamy,,Alfred DeMoura; Frank Russo,,1 in = 20 ft,42.377264,-71.188988,Bradshaw Street; Loomis Avenue; Gertrude Street; Waverly Avenue,"Plan showing five lots, one with outline of building and piazza. Per notation, Russo was registering a lot that abuts his land already registered.",See Watertown-002-A,Southern Middlesex LC Case #20781 (Doc #51014045; Plan Bk/Pg: 423/353),1,,1,24 x 18,Blueprint,Backed.  Corner torn off lower bottom.,1 sheet 24 x 18 in,,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Watertown-005,"Watertown, MA",Plan of No. 10 Hillside Street. Property of Hedda Telstrom.,Survey,1948-10-28,10/28/1948,1948,Robert B. Bellamy,,Hedda Tellstrom,Minas Chopouian,1 in = 10 ft,42.370686,-71.162341,10 Hillside Street; Mount Auburn St., Lot plan showing footprint of wooden garage., Town of Watertown List of Persons 1953: Car; and Hedda Tellstrom lived at this address. https://www.watertownlib.org/DocumentCenter/View/1080/1953,,1,,1,25 x 18,Blueprint,Frayed edges.,"1 sheet, blueprint, 25 x 18",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Wayland-001,"Wayland, MA","Ralph C. Mulligan lot. Wayland, Mass.",Survey,,Not Dated,,[Robert B. Bellamy],,Ralph C. Mulligan,,1 in = 60 ft,42.33573554,-71.374332,,"Sketch of lot overlaid by a grid. Notation refers to ""Worthingon Plan."" Verso displays grid.","See Wayland-002 and 003. Per Deed reference in Middlesex Registry, Worthington plan filed in 1914 (Plan #543) for Woodland Park Development.",Southern Middlesex Deed Bk/Pg: 6378/246,1,,1,21 x 16,Kraft paper,Many tears. Fragile.,"1 sheet, approx. 21 x 16 in.",,,,,,,,,,,,,,,,,,,
25,Massachusetts - Wakefield  - Wayland,Severy_Wayland-002,"Wayland, MA","Plan of Castle Gate: North Section, Wayland, Mass. ",Survey,1918-05-11,5/11/1918,1918,E. Worthington,,"Cochituate Real Estate Trust, D. Arthur Brown, Trustee.", Henry C. Mulligan; Woodland Park,1 in = 50 ft,42.33243615,-71.37677818,Woodland Park; Connecticut Path; Lakeshore Drive; Dudley Pond; Beech; Chestnut; Hawthorne and Sycamore Roads.,Contains 141 lots., See other surveys for D. Arthur Brown. Cochituate is a census-designated place within Wayland and includes Cochituate Lake and Dudley Pond. Abutter  Henry C. Mulligan was major Wayland landowner.,,1,,1,37 x 31,Blueprint,"Backed. Creases, frayed edges, missing pieces.","1 sheet, blueprint, approx.37 x 31. Backed.",,,,,,,,,,,,,,,,,,,
